GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JabRef,org.jabref.logic.layout.format,GetOpenOfficeType,46,43,18,10,18,12,13,3,0,2
JabRef,org.jabref.logic.layout.format,RemoveWhitespace,0,43,0,8,0,8,0,6,0,2
JabRef,org.jabref.logic.layout.format,CreateDocBook5Editors,22,3,0,0,5,1,1,1,1,1
JabRef,org.jabref.logic.layout.format,FormatPagesForHTML,0,8,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.layout.format,DOIStrip,0,15,0,2,0,4,0,3,0,2
JabRef,org.jabref.logic.layout.format,DocBookAuthorFormatter,36,132,8,8,1,22,10,9,4,7
JabRef,org.jabref.logic.layout.format,AuthorFirstFirst,0,6,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.layout.format,Number,7,0,0,0,3,0,3,0,3,0
JabRef,org.jabref.logic.layout.format,AuthorFirstAbbrLastCommas,0,8,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.layout.format,AuthorLF_FFAbbr,0,10,0,0,0,3,0,2,0,2
JabRef,org.jabref.logic.layout.format,RisKeywords,0,52,0,6,0,14,0,5,0,2
JabRef,org.jabref.logic.layout.format,AuthorOrgSci,2,44,1,3,1,9,1,3,0,2
JabRef,org.jabref.logic.layout.format,AuthorLastFirst,0,6,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.layout.format,Iso690FormatDate,75,0,8,0,12,0,6,0,2,0
JabRef,org.jabref.logic.layout.format,MarkdownFormatter,0,37,0,0,0,9,0,2,0,2
JabRef,org.jabref.logic.layout.format,XMLChars,18,240,5,19,4,40,4,14,0,6
JabRef,org.jabref.logic.layout.format,Ordinal,0,54,0,8,0,18,0,8,0,3
JabRef,org.jabref.logic.layout.format,ReplaceWithEscapedDoubleQuotes,0,41,0,4,0,7,0,4,0,2
JabRef,org.jabref.logic.layout.format,Authors,15,777,8,118,0,180,9,65,2,9
JabRef,org.jabref.logic.layout.format,FormatPagesForXML,5,3,0,0,1,1,1,1,1,1
JabRef,org.jabref.logic.layout.format,WrapFileLinks,73,308,13,31,9,74,10,23,0,8
JabRef,org.jabref.logic.layout.format,AuthorLastFirstCommas,0,8,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.layout.format,JournalAbbreviator,16,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.logic.layout.format,CreateDocBook4Editors,22,3,0,0,5,1,1,1,1,1
JabRef,org.jabref.logic.layout.format,ToLowerCase,0,11,0,2,0,4,0,3,0,2
JabRef,org.jabref.logic.layout.format,RemoveBracketsAddComma,0,44,0,6,0,8,0,5,0,2
JabRef,org.jabref.logic.layout.format,RemoveTilde,0,57,1,7,0,11,1,5,0,2
JabRef,org.jabref.logic.layout.format,Iso690NamesAuthors,208,0,18,0,40,0,11,0,2,0
JabRef,org.jabref.logic.layout.format,RemoveBrackets,0,39,0,6,0,6,0,5,0,2
JabRef,org.jabref.logic.layout.format,DOICheck,0,52,0,6,0,14,0,6,0,3
JabRef,org.jabref.logic.layout.format,NameFormatter,21,225,8,26,7,45,8,15,0,6
JabRef,org.jabref.logic.layout.format,ToUpperCase,0,11,0,2,0,4,0,3,0,2
JabRef,org.jabref.logic.layout.format,EntryTypeFormatter,0,7,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.layout.format,CreateDocBook4Authors,22,3,0,0,5,1,1,1,1,1
JabRef,org.jabref.logic.layout.format,AuthorFirstLastOxfordCommas,0,8,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.layout.format,RemoveLatexCommandsFormatter,56,290,9,35,10,57,7,18,0,3
JabRef,org.jabref.logic.layout.format,AuthorFirstAbbrLastOxfordCommas,0,8,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.layout.format,CompositeFormat,0,49,0,2,0,14,0,5,0,4
JabRef,org.jabref.gui.collab,DatabaseChangesResolverDialog,199,0,6,0,43,0,13,0,10,0
JabRef,org.jabref.gui.collab,DatabaseChangeMonitor,173,0,2,0,38,0,14,0,13,0
JabRef,org.jabref.gui.collab,DatabaseChangeResolverFactory,32,0,2,0,8,0,3,0,2,0
JabRef,org.jabref.gui.collab,ExternalChangesResolverViewModel,193,0,6,0,39,0,19,0,16,0
JabRef,org.jabref.gui.collab,DatabaseChangeDetailsView,3,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.gui.collab,DatabaseChangeDetailsViewFactory,183,0,20,0,31,0,12,0,2,0
JabRef,org.jabref.gui.collab,DatabaseChangeResolver,6,0,0,0,3,0,1,0,1,0
JabRef,org.jabref.gui.collab,ChangeScanner,60,0,2,0,15,0,4,0,3,0
JabRef,org.jabref.gui.collab,DatabaseChangeList,174,0,10,0,22,0,13,0,8,0
JabRef,org.jabref.gui.collab,DatabaseChange,61,0,2,0,19,0,9,0,8,0
JabRef,org.jabref.gui.desktop,JabRefDesktop,528,0,56,0,140,0,44,0,15,0
JabRef,org.jabref.gui.edit.automaticfiededitor.renamefield,RenameFieldViewModel,13,135,0,8,3,33,3,14,3,10
JabRef,org.jabref.gui.edit.automaticfiededitor.renamefield,RenameFieldTabView,108,0,0,0,24,0,6,0,6,0
JabRef,org.jabref.gui.collab.metedatachange,MetadataChange,37,0,0,0,9,0,4,0,4,0
JabRef,org.jabref.gui.collab.metedatachange,MetadataChangeDetailsView,176,0,15,0,31,0,15,0,2,0
JabRef,org.jabref.model.database,KeyChangeListener,0,157,0,18,0,37,0,17,0,8
JabRef,org.jabref.model.database,BibDatabase,63,884,13,67,16,193,18,88,6,60
JabRef,org.jabref.model.database,BibDatabaseMode,7,32,2,2,3,8,2,5,1,4
JabRef,org.jabref.model.database,BibDatabaseContext,97,324,14,22,23,71,19,33,8,26
JabRef,org.jabref.model.database,BibDatabaseModeDetection,0,14,0,2,0,4,0,2,0,1
JabRef,org.jabref.model.database,BibDatabases,0,16,0,2,0,3,0,3,0,2
JabRef,org.jabref.model.database,KeyCollisionException,15,7,0,0,7,3,4,1,4,1
JabRef,org.jabref.model.openoffice.rangesort,RangeSort,56,0,6,0,15,0,6,0,3,0
JabRef,org.jabref.model.openoffice.rangesort,RangeOverlapWithin,182,0,30,0,40,0,18,0,3,0
JabRef,org.jabref.model.openoffice.rangesort,RangeOverlap,9,0,0,0,4,0,1,0,1,0
JabRef,org.jabref.model.openoffice.rangesort,RangeSort.HolderComparatorWithinPartition,19,0,0,0,5,0,2,0,2,0
JabRef,org.jabref.model.openoffice.rangesort,RangeOverlapKind,21,0,0,0,4,0,1,0,1,0
JabRef,org.jabref.model.openoffice.rangesort,RangeOverlapBetween,172,0,32,0,39,0,17,0,1,0
JabRef,org.jabref.model.openoffice.rangesort,RangeSortVisual.ComparableMark,15,0,0,0,6,0,2,0,2,0
JabRef,org.jabref.model.openoffice.rangesort,RangeSort.RangePartitions,35,0,0,0,8,0,4,0,4,0
JabRef,org.jabref.model.openoffice.rangesort,RangeSortVisual,159,0,14,0,32,0,11,0,4,0
JabRef,org.jabref.model.openoffice.rangesort,RangeSortEntry,29,0,0,0,12,0,6,0,6,0
JabRef,org.jabref.model.openoffice.rangesort,FunctionalTextViewCursor,141,0,14,0,46,0,12,0,5,0
JabRef,org.jabref.logic.pseudonymization,PseudonymizationResultCsvWriter,7,88,1,1,3,13,2,6,1,6
JabRef,org.jabref.logic.pseudonymization,Pseudonymization,0,137,0,4,0,26,0,9,0,7
JabRef,org.jabref.logic.pseudonymization,Pseudonymization.Result,0,9,0,0,0,1,0,1,0,1
JabRef,org.jabref.model.search.matchers,MatcherSets,3,11,0,2,1,3,1,2,1,1
JabRef,org.jabref.model.search.matchers,NotMatcher,0,17,0,2,0,4,0,3,0,2
JabRef,org.jabref.model.search.matchers,OrMatcher,0,13,0,0,0,2,0,3,0,3
JabRef,org.jabref.model.search.matchers,MatcherSet,32,35,3,3,7,8,5,3,2,3
JabRef,org.jabref.model.search.matchers,AndMatcher,0,14,0,0,0,3,0,3,0,3
JabRef,org.jabref.model.search.matchers,MatcherSets.MatcherType,0,15,0,0,0,3,0,1,0,1
JabRef,org.jabref.logic.preview,PreviewLayout,9,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.gui.preferences.journals,AbbreviationViewModel,14,211,6,20,4,40,10,19,4,12
JabRef,org.jabref.gui.preferences.journals,AbbreviationsFileViewModel,18,149,5,7,3,32,7,12,2,11
JabRef,org.jabref.gui.preferences.journals,JournalAbbreviationsTab,518,0,6,0,88,0,34,0,31,0
JabRef,org.jabref.gui.preferences.journals,JournalAbbreviationsTabViewModel,133,678,19,49,35,149,28,46,11,29
JabRef,org.jabref.gui.commonfxcontrols,CitationKeyPatternPanelViewModel,149,0,12,0,37,0,16,0,10,0
JabRef,org.jabref.gui.commonfxcontrols,CitationKeyPatternPanel,223,9,4,0,46,5,19,1,17,1
JabRef,org.jabref.gui.commonfxcontrols,CitationKeyPatternPanelViewModel.DefaultEntryType,10,0,0,0,3,0,3,0,3,0
JabRef,org.jabref.gui.commonfxcontrols,SaveOrderConfigPanelViewModel,12,94,3,7,4,22,7,8,4,6
JabRef,org.jabref.gui.commonfxcontrols,CitationKeyPatternPanelItemModel,58,0,0,0,15,0,7,0,7,0
JabRef,org.jabref.gui.commonfxcontrols,SortCriterionViewModel,18,46,0,0,3,10,3,2,3,2
JabRef,org.jabref.gui.commonfxcontrols,CitationKeyPatternPanel.HighlightTableRow,34,0,8,0,9,0,5,0,1,0
JabRef,org.jabref.gui.commonfxcontrols,FieldFormatterCleanupsPanelViewModel,146,0,8,0,34,0,18,0,14,0
JabRef,org.jabref.gui.commonfxcontrols,FieldFormatterCleanupsPanel,281,9,12,0,63,5,27,1,21,1
JabRef,org.jabref.gui.commonfxcontrols,SaveOrderConfigPanel,504,9,26,0,94,5,37,1,24,1
JabRef,org.jabref.preferences,ExternalApplicationsPreferences,163,0,0,0,44,0,26,0,26,0
JabRef,org.jabref.preferences,CleanupPreferences,52,51,8,2,13,14,10,7,6,6
JabRef,org.jabref.preferences,JabRefPreferences,7445,14,326,0,1458,4,490,1,323,1
JabRef,org.jabref.preferences,MrDlibPreferences,36,39,0,0,13,9,9,4,9,4
JabRef,org.jabref.preferences,SidePanePreferences,12,31,0,0,4,10,3,4,3,4
JabRef,org.jabref.preferences,FilePreferences,241,12,2,0,64,1,31,1,30,1
JabRef,org.jabref.preferences,WorkspacePreferences,177,0,0,0,49,0,29,0,29,0
JabRef,org.jabref.preferences,PushToApplicationPreferences,77,0,0,0,22,0,12,0,12,0
JabRef,org.jabref.preferences,CleanupPreferences.CleanupStep,0,93,0,0,0,16,0,1,0,1
JabRef,org.jabref.preferences,PreferenceServiceFactory,6,0,0,0,3,0,3,0,3,0
JabRef,org.jabref.preferences,MergeDialogPreferences,135,0,0,0,37,0,22,0,22,0
JabRef,org.jabref.preferences,SearchPreferences,166,36,17,1,42,9,28,2,19,2
JabRef,org.jabref.preferences,PreferencesFilter,50,0,0,0,12,0,4,0,4,0
JabRef,org.jabref.preferences,InternalPreferences,88,0,0,0,24,0,14,0,14,0
JabRef,org.jabref.preferences,ExportPreferences,48,28,0,0,15,7,10,2,10,2
JabRef,org.jabref.preferences,PreferencesFilter.PreferenceType,21,0,0,0,2,0,1,0,1,0
JabRef,org.jabref.preferences,BibEntryPreferences,22,0,0,0,7,0,4,0,4,0
JabRef,org.jabref.preferences,TelemetryPreferences,50,0,0,0,14,0,8,0,8,0
JabRef,org.jabref.preferences,GuiPreferences,186,0,0,0,53,0,31,0,31,0
JabRef,org.jabref.preferences,PreferencesFilter.PreferenceOption,110,0,10,0,21,0,15,0,10,0
JabRef,org.jabref.preferences,LibraryPreferences,58,0,0,0,17,0,10,0,10,0
JabRef,org.jabref.preferences,PreviewPreferences,132,0,10,0,31,0,18,0,13,0
JabRef,org.jabref.gui.collab.stringrename,BibTexStringRename,73,0,2,0,15,0,6,0,5,0
JabRef,org.jabref.gui.collab.stringrename,BibTexStringRenameDetailsView,40,0,0,0,8,0,1,0,1,0
JabRef,org.jabref.gui.search,SearchFieldRightClickMenu.new SimpleCommand() {...},10,0,0,0,3,0,2,0,2,0
JabRef,org.jabref.gui.search,SearchFieldRightClickMenu.new SimpleCommand() {...},24,0,0,0,3,0,2,0,2,0
JabRef,org.jabref.gui.search,SearchResultsTable,115,0,4,0,24,0,7,0,5,0
JabRef,org.jabref.gui.search,GlobalSearchResultDialogViewModel,36,0,0,0,9,0,3,0,3,0
JabRef,org.jabref.gui.search,SearchTextField,22,0,0,0,6,0,2,0,2,0
JabRef,org.jabref.gui.search,SearchResultsTableDataModel,118,0,2,0,19,0,9,0,8,0
JabRef,org.jabref.gui.search,GlobalSearchResultDialog,216,0,6,0,40,0,9,0,6,0
JabRef,org.jabref.gui.search,GlobalSearchBar.SearchPopupSkin,142,0,9,0,32,0,13,0,8,0
JabRef,org.jabref.gui.search,SearchDisplayMode,60,0,0,0,9,0,8,0,8,0
JabRef,org.jabref.gui.search,SearchFieldRightClickMenu,252,0,4,0,26,0,8,0,6,0
JabRef,org.jabref.gui.search,RebuildFulltextSearchIndexAction,114,0,8,0,34,0,9,0,5,0
JabRef,org.jabref.gui.search,GlobalSearchBar,956,0,34,0,205,0,47,0,30,0
JabRef,org.jabref.gui.preferences.entry,EntryTabViewModel,226,0,0,0,44,0,12,0,12,0
JabRef,org.jabref.gui.preferences.entry,EntryTab,151,0,2,0,27,0,5,0,4,0
JabRef,org.jabref.logic.pdf,PdfAnnotationImporter,28,239,8,24,8,46,7,15,0,6
JabRef,org.jabref.logic.pdf,FileAnnotationCache.new CacheLoader() {...},19,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.logic.pdf,EntryAnnotationImporter,1,67,1,3,0,13,1,7,0,6
JabRef,org.jabref.logic.pdf,FileAnnotationCache,61,0,0,0,11,0,5,0,5,0
JabRef,org.jabref.logic.pdf,TextExtractor,19,139,3,3,5,27,2,5,0,4
JabRef,org.jabref,Launcher,301,0,28,0,101,0,24,0,10,0
JabRef,org.jabref.logic.undo,UndoRedoEvent,7,0,0,0,2,0,1,0,1,0
JabRef,org.jabref.logic.undo,AddUndoableActionEvent,7,0,0,0,2,0,1,0,1,0
JabRef,org.jabref.logic.undo,UndoChangeEvent,27,0,0,0,10,0,5,0,5,0
JabRef,org.jabref.gui.collab.entrydelete,EntryDelete,50,0,0,0,10,0,4,0,4,0
JabRef,org.jabref.logic.preferences,TimestampPreferences,29,34,0,0,10,9,8,3,8,3
JabRef,org.jabref.logic.preferences,OwnerPreferences,24,35,0,0,9,8,6,4,6,4
JabRef,org.jabref.logic.preferences,DOIPreferences,40,0,0,0,12,0,7,0,7,0
JabRef,org.jabref.logic.preferences,FetcherApiKey,51,0,0,0,14,0,8,0,8,0
JabRef,org.jabref.logic.importer.util,MetaDataParser,30,483,8,64,8,93,8,39,0,11
JabRef,org.jabref.logic.importer.util,JsonReader,28,25,2,2,7,6,3,2,2,1
JabRef,org.jabref.logic.importer.util,GrobidService.ConsolidateCitations,0,35,0,0,0,6,0,3,0,3
JabRef,org.jabref.logic.importer.util,GrobidService,5,113,4,8,1,30,4,6,0,4
JabRef,org.jabref.logic.importer.util,ShortDOIService,12,66,1,1,3,18,1,3,0,3
JabRef,org.jabref.logic.importer.util,INSPIREBibtexFilterReader,110,0,20,0,32,0,15,0,5,0
JabRef,org.jabref.logic.importer.util,ShortDOIServiceException,19,5,0,0,8,2,4,1,4,1
JabRef,org.jabref.logic.importer.util,FileFieldParser,49,359,6,64,10,70,6,35,0,6
JabRef,org.jabref.logic.importer.util,MathMLParser,20,66,0,0,7,17,1,2,1,2
JabRef,org.jabref.logic.importer.util,MediaTypes,3,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.logic.importer.util,IdentifierParser,85,0,14,0,24,0,11,0,4,0
JabRef,org.jabref.logic.importer.util,GroupsParser,113,554,12,46,22,121,12,30,0,13
JabRef,org.jabref.logic.importer.util,StaxParser,59,204,18,30,13,49,17,15,4,4
JabRef,org.jabref.logic.importer.fileformat.medline,Investigator,0,12,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.importer.fileformat.medline,MeshHeading,0,9,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.importer.fileformat.medline,ArticleId,0,9,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.importer.fileformat.medline,OtherId,0,9,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.importer.fileformat.medline,PersonalNameSubject,0,9,0,0,0,1,0,1,0,1
JabRef,org.jabref.gui.preferences.customentrytypes,FieldViewModel,103,0,4,0,22,0,12,0,10,0
JabRef,org.jabref.gui.preferences.customentrytypes,CustomEntryTypesTab,716,0,28,0,149,0,46,0,32,0
JabRef,org.jabref.gui.preferences.customentrytypes,FieldViewModel.Mandatory,34,0,0,0,7,0,3,0,3,0
JabRef,org.jabref.gui.preferences.customentrytypes,EntryTypeViewModel,116,0,10,0,25,0,14,0,9,0
JabRef,org.jabref.gui.preferences.customentrytypes,CustomEntryTypesTabViewModel,426,0,20,0,86,0,30,0,20,0
JabRef,org.jabref.gui.preferences.customentrytypes,CustomEntryTypeViewModel,5,0,0,0,2,0,1,0,1,0
JabRef,org.jabref.gui.libraryproperties.contentselectors,ContentSelectorView,192,0,4,0,40,0,14,0,12,0
JabRef,org.jabref.gui.libraryproperties.contentselectors,ContentSelectorViewModel,115,401,22,18,23,83,24,25,6,23
JabRef,org.jabref.logic.shared.security,Password,20,67,0,0,2,13,1,4,1,4
JabRef,org.jabref.gui.dialogs,AutosaveUiManager,28,0,0,0,9,0,3,0,3,0
JabRef,org.jabref.gui.dialogs,BackupUIManager,146,0,8,0,29,0,11,0,7,0
JabRef,org.jabref.gui.collab.stringadd,BibTexStringAddDetailsView,88,0,0,0,13,0,1,0,1,0
JabRef,org.jabref.gui.collab.stringadd,BibTexStringAdd,66,0,0,0,12,0,4,0,4,0
JabRef,org.jabref.model.openoffice.util,OOListUtil,42,8,0,0,5,1,5,1,5,1
JabRef,org.jabref.model.openoffice.util,OOResult,117,0,16,0,30,0,23,0,15,0
JabRef,org.jabref.model.openoffice.util,OOPair,9,0,0,0,4,0,1,0,1,0
JabRef,org.jabref.model.openoffice.util,OOTuple3,12,0,0,0,5,0,1,0,1,0
JabRef,org.jabref.model.openoffice.util,OOVoidResult,52,0,6,0,14,0,11,0,8,0
JabRef,org.jabref.logic.util.strings,StringManipulator.LetterCase,0,21,0,0,0,4,0,1,0,1
JabRef,org.jabref.logic.util.strings,XmlCharsMap,0,538,0,0,0,109,0,1,0,1
JabRef,org.jabref.logic.util.strings,StringLengthComparator,0,19,0,4,0,6,0,4,0,2
JabRef,org.jabref.logic.util.strings,RtfCharMap,0,769,0,0,0,193,0,3,0,3
JabRef,org.jabref.logic.util.strings,UnicodeLigaturesMap,0,238,0,0,0,49,0,1,0,1
JabRef,org.jabref.logic.util.strings,QuotedStringTokenizer,15,110,5,11,2,22,4,8,0,4
JabRef,org.jabref.logic.util.strings,StringSimilarity,0,32,0,2,0,5,0,4,0,3
JabRef,org.jabref.logic.util.strings,StringManipulator.Direction,0,25,0,0,0,6,0,2,0,2
JabRef,org.jabref.logic.util.strings,HTMLUnicodeConversionMaps,0,10150,3,17,0,39,3,9,0,2
JabRef,org.jabref.logic.util.strings,StringManipulator,15,192,3,28,1,33,4,22,1,8
JabRef,org.jabref.model.openoffice,CitationEntry,11,57,1,3,2,17,2,9,1,8
JabRef,org.jabref.logic.journals.predatory,PredatoryJournalListLoader,16,43,1,1,5,12,2,2,1,2
JabRef,org.jabref.logic.journals.predatory,PredatoryJournalListCrawler.PJSource,36,0,0,0,8,0,4,0,4,0
JabRef,org.jabref.logic.journals.predatory,PredatoryJournalListCrawler,273,0,26,0,59,0,21,0,8,0
JabRef,org.jabref.logic.journals.predatory,PredatoryJournalRepository,0,116,1,5,0,22,1,7,0,5
JabRef,org.jabref.logic.journals.predatory,PredatoryJournalInformation,0,12,0,0,0,1,0,1,0,1
JabRef,org.jabref.gui.fieldeditors.journalinfo,JournalInfoViewModel,327,0,2,0,82,0,36,0,35,0
JabRef,org.jabref.gui.fieldeditors.journalinfo,JournalInfoView,107,0,0,0,23,0,4,0,4,0
JabRef,org.jabref.logic.database,DuplicateCheck,60,782,22,92,11,158,21,59,1,22
JabRef,org.jabref.logic.database,DatabaseMerger,34,214,1,11,8,53,3,15,2,10
JabRef,org.jabref.gui.entryeditor.citationrelationtab,BibEntryView,178,0,4,0,27,0,6,0,4,0
JabRef,org.jabref.gui.entryeditor.citationrelationtab,CitationsRelationsTabViewModel,22,213,6,11,6,45,6,10,0,7
JabRef,org.jabref.gui.entryeditor.citationrelationtab,BibEntryRelationsRepository,87,0,8,0,22,0,11,0,7,0
JabRef,org.jabref.gui.entryeditor.citationrelationtab,BibEntryRelationsCache,78,0,0,0,11,0,10,0,10,0
JabRef,org.jabref.gui.entryeditor.citationrelationtab,CitationRelationItem,0,9,0,0,0,1,0,1,0,1
JabRef,org.jabref.gui.entryeditor.citationrelationtab,CitationRelationsTab,1073,0,28,0,196,0,44,0,30,0
JabRef,org.jabref.gui.libraryproperties.general,GeneralPropertiesView,124,0,0,0,29,0,6,0,6,0
JabRef,org.jabref.gui.libraryproperties.general,GeneralPropertiesViewModel,302,0,8,0,58,0,21,0,17,0
JabRef,org.jabref.gui.icon,InternalMaterialDesignIcon,47,65,0,0,6,18,5,6,5,6
JabRef,org.jabref.gui.icon,JabRefIconView,63,66,0,0,13,13,9,5,9,5
JabRef,org.jabref.gui.icon,JabrefIconProvider,5,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.gui.icon,JabRefMaterialDesignIcon,32,153,4,0,5,23,4,3,2,3
JabRef,org.jabref.gui.icon,IconTheme.JabRefIcons,39,2420,0,0,10,200,4,5,4,5
JabRef,org.jabref.gui.icon,JabRefIkonHandler,12,19,2,2,3,4,5,4,3,4
JabRef,org.jabref.gui.icon,IconTheme,169,82,7,3,29,20,13,4,9,3
JabRef,org.jabref.gui.collab.groupchange,GroupChangeDetailsView,55,0,2,0,12,0,2,0,1,0
JabRef,org.jabref.gui.collab.groupchange,GroupChange,118,0,6,0,24,0,7,0,4,0
JabRef,org.jabref.logic.protectedterms,ProtectedTermsLoader,63,327,8,22,12,61,7,25,1,16
JabRef,org.jabref.logic.protectedterms,ProtectedTermsParser,15,102,1,3,6,25,1,8,0,7
JabRef,org.jabref.logic.protectedterms,ProtectedTermsPreferences,36,31,0,0,12,10,4,5,4,5
JabRef,org.jabref.logic.protectedterms,ProtectedTermsList,23,141,2,8,5,35,3,18,1,15
JabRef,org.jabref.gui.preferences.xmp,XmpPrivacyTab,247,0,4,0,50,0,15,0,13,0
JabRef,org.jabref.gui.preferences.xmp,XmpPrivacyTabViewModel,205,0,10,0,44,0,19,0,14,0
JabRef,org.jabref.gui.menus,ChangeEntryTypeAction,63,0,0,0,13,0,6,0,6,0
JabRef,org.jabref.gui.menus,FileHistoryMenu,112,86,10,2,25,22,11,4,5,4
JabRef,org.jabref.gui.menus,ChangeEntryTypeMenu,231,0,4,0,35,0,13,0,11,0
JabRef,org.jabref.gui.libraryproperties.saving,SavingPropertiesView,99,0,0,0,18,0,3,0,3,0
JabRef,org.jabref.gui.libraryproperties.saving,SavingPropertiesViewModel,329,0,20,0,72,0,26,0,15,0
JabRef,org.jabref.logic.search,DatabaseSearcher,5,42,1,1,2,9,1,3,0,3
JabRef,org.jabref.logic.search,SearchQuery.EscapeMode,0,18,0,0,0,4,0,1,0,1
JabRef,org.jabref.logic.search,SearchQuery,62,154,8,12,14,30,11,17,5,13
JabRef,org.jabref.logic.search,SearchQuery.EscapeMode.new SearchQuery.EscapeMode() {...},0,11,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.search,SearchQuery.EscapeMode.new SearchQuery.EscapeMode() {...},0,8,0,0,0,2,0,2,0,2
JabRef,org.jabref.http,JabrefMediaType,3,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.gui.mergeentries.newmergedialog,FieldRowViewModel.Selection,0,21,0,0,0,4,0,1,0,1
JabRef,org.jabref.gui.mergeentries.newmergedialog,GroupDiffMode,9,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.gui.mergeentries.newmergedialog,ThreeWayMergeHeaderView,84,0,0,0,15,0,3,0,3,0
JabRef,org.jabref.gui.mergeentries.newmergedialog,FieldRowViewModel.MergeFieldsUndo,13,28,0,0,4,9,1,2,1,2
JabRef,org.jabref.gui.mergeentries.newmergedialog,FieldRowView,494,0,40,0,97,0,43,0,23,0
JabRef,org.jabref.gui.mergeentries.newmergedialog,ShowDiffConfig,9,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.gui.mergeentries.newmergedialog,PersonsNameFieldRowView,75,0,6,0,13,0,6,0,3,0
JabRef,org.jabref.gui.mergeentries.newmergedialog,FieldRowViewModel,44,396,7,18,11,94,11,37,4,31
JabRef,org.jabref.gui.mergeentries.newmergedialog,ThreeWayMergeView,546,0,20,0,96,0,35,0,25,0
JabRef,org.jabref.gui.mergeentries.newmergedialog,ThreeWayMergeViewModel,25,133,0,0,5,38,5,10,5,10
JabRef,org.jabref.gui.auximport,FromAuxDialogViewModel,259,0,14,0,55,0,20,0,13,0
JabRef,org.jabref.gui.auximport,FromAuxDialog,140,0,2,0,31,0,7,0,6,0
JabRef,org.jabref.gui.auximport,AuxParserResultViewModel,24,108,3,3,2,14,3,2,0,2
JabRef,org.jabref.gui.auximport,NewSubLibraryAction,24,0,0,0,7,0,2,0,2,0
JabRef,org.jabref.logic.importer.fetcher,MathSciNet,0,292,0,8,0,53,0,13,0,9
JabRef,org.jabref.logic.importer.fetcher,AstrophysicsDataSystem,121,504,7,13,33,98,8,28,2,24
JabRef,org.jabref.logic.importer.fetcher,ACMPortalFetcher,3,37,0,0,1,9,1,5,1,5
JabRef,org.jabref.logic.importer.fetcher,ComplexSearchQuery,180,239,25,32,26,44,30,22,6,14
JabRef,org.jabref.logic.importer.fetcher,LibraryOfCongress,0,24,0,0,0,7,0,4,0,4
JabRef,org.jabref.logic.importer.fetcher,ArXivFetcher,58,337,7,15,16,80,9,27,3,22
JabRef,org.jabref.logic.importer.fetcher,ISIDOREFetcher,116,372,21,29,28,75,18,24,1,16
JabRef,org.jabref.logic.importer.fetcher,IssnFetcher,2,72,1,1,1,11,1,7,0,7
JabRef,org.jabref.logic.importer.fetcher,SpringerFetcher,72,412,7,31,12,75,14,21,7,9
JabRef,org.jabref.logic.importer.fetcher,DOAJFetcher,17,431,13,49,6,79,14,27,1,9
JabRef,org.jabref.logic.importer.fetcher,IEEE,28,626,13,43,9,117,16,31,3,15
JabRef,org.jabref.logic.importer.fetcher,SpringerLink,5,103,1,5,2,23,1,7,0,5
JabRef,org.jabref.logic.importer.fetcher,GvkFetcher,3,197,0,0,1,30,1,7,1,7
JabRef,org.jabref.logic.importer.fetcher,ACS,12,50,1,3,2,12,1,5,0,4
JabRef,org.jabref.logic.importer.fetcher,DoiResolution,115,198,17,17,28,50,14,12,1,8
JabRef,org.jabref.logic.importer.fetcher,GrobidPreferences,28,30,0,0,10,7,7,3,7,3
JabRef,org.jabref.logic.importer.fetcher,INSPIREFetcher,21,131,4,2,5,26,4,7,1,7
JabRef,org.jabref.logic.importer.fetcher,BvbFetcher,2,50,0,0,1,10,1,4,1,4
JabRef,org.jabref.logic.importer.fetcher,GrobidCitationFetcher,18,87,0,2,6,26,2,7,2,6
JabRef,org.jabref.logic.importer.fetcher,DiVA,3,37,0,0,1,10,1,5,1,5
JabRef,org.jabref.logic.importer.fetcher,ArXivFetcher.ArXiv.ArXivEntry,5,314,1,9,3,51,1,22,0,18
